g1,g2,g3,g4,g5,f1
0.6394267984578837,0.025010755222666936,0.26805367455460305,0.09673418104467851,0.9209390829406314,0.012714017100746683
0.6366204753740766,0.019764301651919534,0.6755602487054412,0.16575290150837302,1.0,0.016210270520904197
0.6366204753740766,0.019764301651919534,0.6755602487054412,0.16575290150837302,1.0,0.016210270520904197
0.37883664728000344,0.02668237073942467,0.7350014767662835,0.16523836177717588,0.8747013343703373,0.012734361475527057
0.2687553316578865,0.012640072454696985,0.6317929043208422,0.32682784253582875,0.6491329239542268,0.012898308314454487
0.2687553316578865,0.012640072454696985,0.6317929043208422,0.32682784253582875,0.6491329239542268,0.012898308314454487
0.15941927338790618,0.0,0.825506768095768,0.32682784253582875,0.6491329239542268,0.012905140548936777
0.15941927338790618,0.0,0.825506768095768,0.32682784253582875,0.6491329239542268,0.012905140548936777
0.10299029309066826,0.0,0.825506768095768,0.387742200784419,0.9933507888404806,0.016210270520904197
0.28463612634956886,0.0027784119229317472,0.6969585384879617,0.3745627149994043,1.0,0.016210270520904197
0.28463612634956886,0.0027784119229317472,0.6969585384879617,0.3745627149994043,1.0,0.016210270520904197
0.2300549557928379,0.008383077265594287,0.7021824003848096,0.3729820798377582,0.9962492254224787,0.014345549925250107
0.2493570509972783,0.0,0.5294553686750598,0.4800800885319339,1.0,0.016210270520904197
0.17121159702492714,0.004615276758671694,0.9443818838033459,0.37236514584624447,1.0,0.016210270520904197
0.17121159702492714,0.004615276758671694,0.9443818838033459,0.37236514584624447,1.0,0.016210270520904197
0.23342580120582013,0.008128118150597398,0.7117068419775817,0.3729789179478684,0.9997923194218395,0.014345549925250107
0.23342580120582013,0.008128118150597398,0.7117068419775817,0.3729789179478684,0.9997923194218395,0.014345549925250107
0.17314404775564932,0.0034938377291359166,0.6609176267234272,0.3402976622200017,0.6619237073962754,0.012905140548936777
0.15365722543743038,0.0,0.6037669205651165,0.3532767128183795,0.656417060490673,0.012905140548936777
0.15365722543743038,0.0,0.6037669205651165,0.3532767128183795,0.656417060490673,0.012905140548936777
0.16645875455692521,0.0032047666473380794,0.6269659662580565,0.34979201564994733,0.6568639956302555,0.012905140548936777
0.16645875455692521,0.0032047666473380794,0.6269659662580565,0.34979201564994733,0.6568639956302555,0.012905140548936777
0.16192345788079984,0.0007193096992647269,0.6249688731982933,0.35161006752682283,0.660933760229413,0.012905140548936777
0.1645368085006375,0.011112948110557717,0.3800293127767024,0.5025633773049311,0.6607356203083735,0.012905140548936777
0.1640492527426307,0.019698079488713775,0.6447658637708237,0.5508453840999846,0.666728781180155,0.012905140548936777
0.16168569389895482,0.0006575757992504025,0.6478748069279758,0.46277860039655727,0.6610584834292449,0.012905140548936777
0.1621310351577631,0.0,0.6535136088395667,0.5535675610482196,0.6652097539469063,0.012905140548936777
0.16831148958178013,0.0005115121840164848,0.617693207678204,0.4493218340431865,0.6568411320026084,0.012905140548936777
0.16369525892693493,0.0006540492782830702,0.6631603306509608,0.4673539999741639,0.6653287611779997,0.012905140548936777
0.16506345114022875,0.016271823885344313,0.6501938446058821,0.5899877116759875,0.6667301704847203,0.012905140548936777
0.16613032662149915,0.00048249015391490385,0.611710593669908,0.3042341602560124,0.6594615729220871,0.012905140548936777
0.1598138611911954,0.002750767644063542,0.6275806353474256,0.4558653046736011,0.661323893275128,0.012905140548936777
0.16225361053349868,0.010718568631459348,0.7413965418371967,0.4106435558231285,0.6653101708976661,0.012905140548936777
0.1613804503966794,0.013715753408003753,0.6280598963899048,0.4564915251872991,0.6647266150844868,0.012905140548936777
0.16341345875821361,8.588921853962653e-05,0.587783751760325,0.40466586163609897,0.6616392144588351,0.012905140548936777
0.16484631917252218,0.0,0.5818414065119228,0.5198164681599178,0.6624753500707974,0.012905140548936777
0.15946128587540356,0.00674265464894829,0.6017777568464365,0.44612335658146424,0.6620557239337775,0.012905140548936777
0.16107890597326274,0.0,0.6242817111813899,0.49582769992166964,0.6645385067336176,0.012905140548936777
0.15915290087924844,0.005740717562442616,0.646095093574466,0.48748388121891445,0.6625349964780396,0.012905140548936777
0.16069269589114712,0.00026105104474548,0.5284487864521777,0.4241874073497399,0.6649164429009093,0.012905140548936777
0.15966000782625342,0.00811552418511983,0.619093083364679,0.4331139397877999,0.6607232437129208,0.012905140548936777
0.16087435450011756,0.0031309450120921623,0.6573781172229312,0.5077458275063873,0.6580509678288622,0.012905140548936777
0.15846116183298237,0.007324723222644624,0.6964593643694683,0.44434340134593964,0.6594230924961539,0.012905140548936777
0.15996654864320556,0.006122295293904165,0.563288376984553,0.43822142517746765,0.6617233493545543,0.012905140548936777
0.15877722955786483,0.0064703583417265184,0.6967112364433891,0.44077266280582944,0.661552285951993,0.012905140548936777
0.1633721237020398,0.007631003940123686,0.6920115908189,0.45308600373359853,0.6590491002983219,0.012905140548936777
0.1596214515233984,0.009172167686264748,0.5707914133366707,0.44487701403394425,0.6615594095409779,0.012905140548936777
0.16007087714982637,0.0,0.5733145243572093,0.452179642362895,0.6612486793532647,0.012905140548936777
0.16925095730637754,0.007179932622290303,0.6691551999044699,0.4691253247941921,0.6606700322210428,0.012905140548936777
0.004823075265141641,0.007166079594745,0.6544422175640461,0.4687166395645771,0.8910649839709264,0.014312253449265882
