mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,rms_mean,rms_std,zcr_mean,zcr_std,source
-516.0195922851562,145.18896484375,-23.353300094604492,12.874180793762207,9.655702590942383,40.34761047363281,22.628868103027344,-10.291924476623535,7.804912090301514,-4.578941822052002,-1.7028378248214722,-13.745471000671387,-1.7944862842559814,4.994807243347168,10.09958267211914,0.3928791880607605,-23.413572311401367,5.329423904418945,-10.788552284240723,-5.3368401527404785,57.948204040527344,23.464982986450195,21.957096099853516,10.640663146972656,9.95811653137207,10.100281715393066,13.954336166381836,8.412738800048828,6.709308624267578,7.094842433929443,10.663079261779785,6.386436462402344,7.081631183624268,5.85255765914917,5.605591297149658,6.618601322174072,7.096441745758057,6.359707355499268,6.869105339050293,7.165635108947754,0.004193846136331558,0.0018326566787436604,0.11040990756611166,0.14995460469566413,segmented
-686.8564453125,173.58978271484375,-14.72859001159668,-1.6170117855072021,13.224305152893066,31.366430282592773,15.631612777709961,-4.56155252456665,10.34869384765625,10.350576400756836,-2.038247585296631,-7.442986488342285,-0.24356982111930847,3.4504666328430176,11.9597749710083,9.043437957763672,-5.333450794219971,1.02828049659729,-6.302866458892822,-8.234580993652344,30.490148544311523,18.998977661132812,16.676847457885742,7.933495998382568,7.114358901977539,6.822636127471924,8.30754280090332,7.465215682983398,6.789647102355957,7.135115623474121,6.844043254852295,6.296109199523926,6.478440761566162,5.651354789733887,5.57848596572876,5.363586902618408,5.432788372039795,5.441681385040283,6.404538154602051,6.600992679595947,0.0009319035452790558,0.0003003633755724877,0.029747845292186256,0.023391604464502173,segmented
-698.3109741210938,179.3599853515625,-7.854491233825684,3.0345544815063477,9.037994384765625,32.8651123046875,11.650097846984863,-4.49363899230957,13.770099639892578,8.21711254119873,-1.4218125343322754,-5.084278106689453,-5.535528659820557,1.2494397163391113,14.87643051147461,6.251965045928955,-4.643664836883545,2.0116825103759766,-12.744706153869629,-2.8589088916778564,33.40105056762695,17.235605239868164,17.151622772216797,5.958517551422119,6.0923752784729,6.553373336791992,5.850922584533691,7.19602108001709,5.421726226806641,5.521114349365234,6.98097038269043,5.970156669616699,6.232182025909424,5.690313816070557,5.737113952636719,5.11317777633667,5.090113639831543,4.9051361083984375,5.927337169647217,5.701897144317627,0.0009214312303811312,0.0002591256925370544,0.02328565644054878,0.018142954726164857,segmented
-665.0436401367188,156.5215301513672,-20.742050170898438,-1.280176043510437,17.942358016967773,25.90998649597168,27.006406784057617,-13.963994026184082,10.227334976196289,6.433444023132324,2.498124361038208,-10.17279052734375,6.769044876098633,5.033263683319092,11.006948471069336,5.511098384857178,-8.21574878692627,4.630732536315918,-1.9883290529251099,-9.447771072387695,9.716630935668945,10.711810111999512,9.594200134277344,7.993119239807129,7.091108322143555,7.153153419494629,6.429666996002197,6.327035903930664,5.84658145904541,6.500021934509277,5.736501216888428,5.846240997314453,5.422839641571045,5.792656898498535,5.942049503326416,5.842909812927246,5.428861618041992,4.825812816619873,5.005825042724609,4.909734725952148,0.0008929148316383362,0.00022597408678848296,0.05685304113700565,0.04112054128088201,segmented
-694.381103515625,176.71470642089844,-4.52490758895874,7.338817119598389,5.078647613525391,33.184146881103516,14.306397438049316,-7.649289131164551,7.823936939239502,8.5415620803833,1.8283030986785889,-6.091787815093994,-4.411488056182861,2.437837839126587,14.911222457885742,6.406632423400879,-7.7327446937561035,3.2207090854644775,-10.72039794921875,-3.8218905925750732,34.58454132080078,16.952510833740234,17.397865295410156,6.045477390289307,6.3234782218933105,6.8575358390808105,6.759350299835205,7.141202926635742,5.7558088302612305,5.404282569885254,6.835983753204346,6.186972618103027,6.079903602600098,5.547875881195068,6.220807075500488,4.888141632080078,5.298558712005615,4.89464807510376,5.82614278793335,5.8112406730651855,0.0009303932311013341,0.00025523078511469066,0.024653173618562233,0.017704098899962866,segmented
-684.4590454101562,169.18482971191406,-16.394519805908203,-2.2837841510772705,15.11668872833252,33.20791244506836,16.611839294433594,-2.4749345779418945,9.77502155303955,8.503305435180664,-1.4299468994140625,-8.188435554504395,-0.17611545324325562,3.501843214035034,10.264018058776855,7.380445957183838,-5.753964424133301,2.344172477722168,-5.104391574859619,-9.372725486755371,30.646930694580078,19.903244018554688,17.009843826293945,7.731006145477295,7.071568489074707,7.11607027053833,8.158271789550781,7.349822998046875,7.006327152252197,6.992849826812744,6.623652935028076,6.136384010314941,6.6286139488220215,5.759125709533691,5.604816436767578,5.392394065856934,5.748132705688477,5.4932098388671875,6.127185821533203,6.587621212005615,0.0008831282611936331,0.00028125024982728064,0.03378752563183516,0.02714029852798676,segmented
-693.6929321289062,173.52542114257812,-9.36117172241211,0.5620641708374023,9.208525657653809,35.89103317260742,13.274797439575195,-4.779338836669922,11.028800964355469,8.914297103881836,-1.488173246383667,-6.50762414932251,-4.587785720825195,2.096175193786621,13.56836986541748,6.1971516609191895,-5.550845623016357,2.528658151626587,-10.27322769165039,-4.4462504386901855,34.19636917114258,18.844100952148438,17.937578201293945,6.863260269165039,5.966526508331299,7.018211841583252,6.747464179992676,7.531379699707031,5.789025783538818,5.969027519226074,7.056144714355469,6.394742012023926,6.118538856506348,5.800405502319336,6.0608038902282715,5.400944709777832,5.060153961181641,5.132302761077881,6.01123046875,6.156307220458984,0.000886652444023639,0.0002662171609699726,0.02773302069668291,0.020598229708759228,segmented
-484.23553466796875,155.05201721191406,-31.986671447753906,18.443984985351562,10.24260425567627,37.23280334472656,15.013289451599121,-5.742894172668457,3.5603675842285156,3.186502695083618,-0.6818326711654663,-15.14791488647461,-3.4386210441589355,1.6255258321762085,5.236671447753906,3.3535196781158447,-16.84911346435547,-1.8947268724441528,-13.403082847595215,-13.149103164672852,46.81489562988281,25.81243324279785,19.562448501586914,10.124488830566406,8.601635932922363,7.457816123962402,8.61037540435791,6.954758167266846,8.495914459228516,8.522452354431152,8.264888763427734,6.208886623382568,6.477761268615723,5.989803314208984,5.782944679260254,5.763300895690918,6.266111373901367,6.345243453979492,8.138004302978516,7.959549427032471,0.005818227306008339,0.0024352273903787136,0.06152517515569395,0.06796722426900466,segmented
-490.49078369140625,156.67205810546875,-29.103118896484375,21.817462921142578,7.471988677978516,39.00710678100586,13.889097213745117,-9.049031257629395,4.984623432159424,3.388025999069214,-0.4528427720069885,-18.05921745300293,-5.51585578918457,3.2976698875427246,6.496626377105713,1.0830862522125244,-14.451950073242188,-1.76385498046875,-18.866758346557617,-6.189210414886475,47.71695327758789,22.980823516845703,19.63504409790039,9.918656349182129,7.735963344573975,7.014474391937256,7.830242156982422,7.035557270050049,7.400580406188965,7.473446846008301,8.60428524017334,6.971299171447754,6.753025531768799,6.00368070602417,5.651418685913086,5.993892192840576,5.701536655426025,6.050015449523926,7.358468055725098,6.790688991546631,0.0058212121948599815,0.0024003491271287203,0.05229799912205771,0.04792411093341431,segmented
-426.80615234375,134.18099975585938,-36.33433532714844,-4.433181285858154,25.183368682861328,23.838314056396484,32.6018180847168,-14.035224914550781,9.01715087890625,-2.034966468811035,1.2836308479309082,-20.165285110473633,1.595740795135498,7.36907434463501,1.8342547416687012,1.2665739059448242,-15.791289329528809,-2.540321111679077,-8.765924453735352,-17.467241287231445,11.620620727539062,11.043941497802734,10.482416152954102,8.96436595916748,8.570223808288574,7.450620174407959,8.253661155700684,6.918622016906738,6.506792068481445,7.4627790451049805,6.216614723205566,6.066700458526611,5.78997802734375,5.270518779754639,5.889255046844482,6.1799468994140625,5.937815189361572,5.725914478302002,5.8498687744140625,5.152650356292725,0.007116790395230055,0.0012089366791769862,0.1407131973985602,0.08655537873161104,segmented
