g1,g2,g3,g4,g5,f1
0.30751412540266143,0.05792516649418755,0.8780095992040405,0.9469494452979941,0.08565345206787878,0.6060438000787308
0.30751412540266143,0.05792516649418755,0.8780095992040405,0.9469494452979941,0.08565345206787878,0.6060438000787308
0.5587163614976682,0.016177077455891295,0.5405631223044016,0.8181102532702602,0.10616312524575205,0.6747600724331984
0.5587163614976682,0.016177077455891295,0.5405631223044016,0.8181102532702602,0.10616312524575205,0.6747600724331984
0.5448484526579398,0.0007881829430586529,0.7386721070667449,0.6773004592424285,0.11135948591768513,0.6736891507872069
0.5255239446978646,0.01823136513979088,0.7297124600820661,0.6931483620044085,0.10767453338709485,0.6741073106253854
0.5583132592066447,0.026476342030957927,0.4756209314845834,0.9212503611223377,0.10622642557733028,0.6747600724331984
0.6727276251902018,0.019880576579441443,0.5828172663616864,0.11495345583993839,0.047053378596898045,0.6736475455950272
0.6714871871301569,0.0012770001692759473,0.7132202635725202,0.06316337589342112,0.049491855357041876,0.6736475455950272
0.4316624844028799,0.00047504863993418637,0.5847648436551207,0.2518801748469641,0.050576867845403065,0.6738068883636824
0.4316624844028799,0.00047504863993418637,0.5847648436551207,0.2518801748469641,0.050576867845403065,0.6738068883636824
0.6948778827442315,0.01903839530534482,0.6385323833241865,0.27924648098259464,0.04708929534953902,0.6738300302026047
0.6716808857795556,0.0010766819527481906,0.6327778506268454,0.3057165769278276,0.051171818652736664,0.6736475455950272
0.6730347075485015,0.019067405610891222,0.7069641197912353,0.057976071491169116,0.048512638129690824,0.6736475455950272
0.6728572125174903,0.014234621570075613,0.7470736725122933,0.22505092832523033,0.04782255073441038,0.6736475455950272
0.59902875780669,0.009152145420309185,0.641368234410648,0.45794513201245624,0.1158898045745409,0.6737359323034651
0.6728262837053685,0.0,0.7576268839634506,0.6034412145650179,0.048058133219992694,0.6736475455950272
0.6720740921369243,0.012645102915777686,0.714657394728826,0.5211676132590877,0.04855225407231411,0.6736475455950272
0.6725408461111234,0.012312370404918945,0.6336278623829689,0.06490138695396418,0.048702968195174785,0.6736475455950272
0.6719074852133435,0.010197452342821397,0.6818100899113884,0.263257740922747,0.04957973972360105,0.6736475455950272
0.6723787193548859,0.013832856477029795,0.6383441080577258,0.35940691832639965,0.04872237522090807,0.6736475455950272
0.6719936818052042,0.01947677678735172,0.6489681072632011,0.011723399181624378,0.0481527775590263,0.6736475455950272
0.6727006627839088,0.015922865006581424,0.6318335650193181,0.3464307710784036,0.0485568034652659,0.6736475455950272
0.672128370579003,0.015035526752261524,0.6231677327256313,0.257185154588912,0.04857757247523899,0.6736475455950272
0.6728150500582998,0.008061364222320413,0.7716601769523901,0.3055220441680032,0.04844516979007016,0.6736475455950272
0.5687373529013237,0.015441316487061305,0.6302765487917739,0.1792894002129759,0.11570693805763518,0.6750173068283434
0.5684081794625571,0.017944155180036767,0.8048775170176834,0.22877929744964515,0.09393347370511394,0.6750173068283434
0.6721991316428892,0.014017651767631669,0.633161916129036,0.28247854697809244,0.048497218860659747,0.6736475455950272
0.671607407150437,0.016081381859607276,0.6424673717161323,0.30463192847597464,0.04893284466991961,0.6736475455950272
0.67208715363542,0.014170254959978737,0.6443163842593744,0.216873191617478,0.048224060709332994,0.6736475455950272
0.6723022415971447,0.015434580196685602,0.6842139099746034,0.21346412481910948,0.04840617838414402,0.6736475455950272
0.672316538019144,0.010997001246376264,0.6525806260271269,0.2376785289260404,0.05090734728473473,0.6736475455950272
0.6716875428166547,0.015047018100718415,0.8506006132059603,0.3093621081573855,0.048982401882674026,0.6736475455950272
0.671609984584938,0.01690978799302675,0.5743944217401349,0.4014898717329035,0.049659511498364256,0.6736475455950272
0.6718751077058663,0.015049280489646115,0.6614241371199457,0.2564065983995114,0.05045239678998025,0.6736475455950272
0.6718499544052445,0.01632874760642426,0.6912523532769054,0.23628080611772656,0.049038115983027986,0.6736475455950272
0.671869597992443,0.01138653298969896,0.6490206339385985,0.30815408781724585,0.04918919387653738,0.6736475455950272
0.6719925359578346,0.011984918358276277,0.7241596105859103,0.2826623684239578,0.04898755631509327,0.6736475455950272
0.6722469726287333,0.006754654159206167,0.7155661747856417,0.24330938492229526,0.04916561274292461,0.6736475455950272
0.6721993874641922,0.01454170253018715,0.5745470295189498,0.2789106861918738,0.048496371685139456,0.6736475455950272
0.6715941655858031,0.013205563392625628,0.6224388371215814,0.24376655037597023,0.048706021778441896,0.6736475455950272
0.671712814495385,0.013630469438960378,0.626670805179859,0.29056206890702424,0.048666286339770735,0.6736475455950272
0.6721995694402436,0.011260249319553165,0.589407493608991,0.2981533106208956,0.04911878680282991,0.6736475455950272
0.6721724306161119,0.006965015571828378,0.5776990067467469,0.30003580032925187,0.04911036159890817,0.6736475455950272
0.6720386811984915,0.0,0.6141993470069248,0.28122992001547326,0.0499495134066688,0.6736475455950272
0.6724031371383589,0.011345901095904833,0.5789995891688862,0.34745748399189874,0.0489033109846625,0.6736475455950272
0.6721706732261735,0.009018182009762952,0.6024391822870825,0.3226234357484511,0.050337326029851456,0.6736475455950272
0.6722456018499129,0.011366397264243452,0.7042817949116631,0.2701446995416151,0.04946740523571081,0.6736475455950272
0.6721103689007658,0.012983250834317298,0.583357102507925,0.25129470146617056,0.04909966745831958,0.6736475455950272
0.6719204793575231,0.013637472937137721,0.6074366404708575,0.3887067366494663,0.049118317604391434,0.6736475455950272
0.6721853076029591,0.003853418269754991,0.5886807169195687,0.3620303304303297,0.048877893738185005,0.6736475455950272
0.6949023582171501,0.0029280117377581904,0.6736148015683462,0.32648442432478647,0.04106371001733068,0.6738300302026047
0.6949023582171501,0.0029280117377581904,0.6736148015683462,0.32648442432478647,0.04106371001733068,0.6738300302026047
0.6719059259468807,0.00971939124121617,0.6171828938343691,0.39564929572366636,0.04939722802617511,0.6736475455950272
0.6721058215130703,0.006015655917793412,0.6272402119601569,0.3233307265018498,0.04932077939551438,0.6736475455950272
0.6727923965236726,0.014088502052776262,0.5603207647355543,0.3823249763527099,0.049853291504330016,0.6736475455950272
0.6721240567381577,0.0054160280321564475,0.5307724650310734,0.37654155663597777,0.04963233777823702,0.6736475455950272
0.7936831213354517,0.005970371965937542,0.559812381669655,0.2600607322991914,0.08413711910412706,0.6740193558745969
0.7936831213354517,0.005970371965937542,0.559812381669655,0.2600607322991914,0.08413711910412706,0.6740193558745969
0.3970606181939222,0.017945574528487905,0.5730354311127808,0.4433726500455849,0.04995070677274528,0.6751607910610958
0.3970606181939222,0.017945574528487905,0.5730354311127808,0.4433726500455849,0.04995070677274528,0.6751607910610958
0.3970606181939222,0.017945574528487905,0.5730354311127808,0.4433726500455849,0.04995070677274528,0.6751607910610958
