g1,g2,g3,g4,g5,f1
1.0,0.0912450512399515,0.42945298616836813,0.4054725599855754,0.6626304807139295,0.007104732725953399
0.6366204753740766,0.019764301651919534,0.6755602487054412,0.16575290150837302,1.0,0.007104732725953399
0.6366204753740766,0.019764301651919534,0.6755602487054412,0.16575290150837302,1.0,0.007104732725953399
0.37208195854468595,0.0356979087052454,0.7385869219204649,0.25657404062925937,0.8748475892773468,0.007104732725953399
0.37208195854468595,0.0356979087052454,0.7385869219204649,0.25657404062925937,0.8748475892773468,0.007104732725953399
0.37208195854468595,0.0356979087052454,0.7385869219204649,0.25657404062925937,0.8748475892773468,0.007104732725953399
0.4747088026763672,0.08701062148515781,0.5092302213528317,0.7253309424647867,0.7459628007644239,0.007122103610420932
0.3187669207768171,0.24429136408977167,0.3948065521011546,0.6449052014430418,0.9400949239504748,0.007122103610420932
0.3187669207768171,0.24429136408977167,0.3948065521011546,0.6449052014430418,0.9400949239504748,0.007122103610420932
0.3187669207768171,0.24429136408977167,0.3948065521011546,0.6449052014430418,0.9400949239504748,0.007122103610420932
0.4077163715623451,0.19932673291350422,0.5499708388044348,0.6652690750191009,0.8746588377492672,0.0071337579617834395
0.28953984617779277,0.23436406999853956,0.4500267265314629,0.6397941922816963,0.9264434254997254,0.0071337579617834395
0.2844789000722926,0.19932673291350422,0.5499708388044348,0.6653248352678707,0.8746588377492672,0.0071337579617834395
0.29376889522552724,0.15472388319188735,0.6167962230181419,0.654426786722156,0.9020649443700139,0.0071337579617834395
0.4155964533464346,0.128273945691562,0.49340925718821715,0.6459305454095928,0.9142468324362606,0.0071337579617834395
0.4182597252167765,0.13708849950652957,0.6058031730530259,0.5611690492896018,0.8734849794907019,0.0071337579617834395
0.3682414215360009,0.14010766348722822,0.35573107741149734,0.6289985195823343,0.8901904963065292,0.0071337579617834395
0.41867615295606403,0.12355861732826769,0.34781236384234526,0.6096709665092005,0.8228603931814841,0.0071337579617834395
0.41867615295606403,0.12355861732826769,0.34781236384234526,0.6096709665092005,0.8228603931814841,0.0071337579617834395
0.4013769451095058,0.09835414758983715,0.4959454765344299,0.6239465065536551,0.8714723587286943,0.0071337579617834395
0.4546358788908705,0.11184824707649647,0.5540370414540801,0.6295139062659931,0.8812790144622049,0.0071337579617834395
0.38820643782308784,0.11542169398397803,0.3930682989685162,0.612542823315358,0.895711729681583,0.0071337579617834395
0.43533843630046715,0.11382285179609777,0.5573122762136746,0.6146100991131839,0.8944669241229357,0.0071337579617834395
0.4119455852096887,0.12068281004763512,0.348042612525009,0.6096580729508455,0.9035927122810533,0.0071337579617834395
0.4119455852096887,0.12068281004763512,0.348042612525009,0.6096580729508455,0.9035927122810533,0.0071337579617834395
0.4122454324152366,0.12441853336839694,0.39713001228886236,0.6125387918197099,0.8949063341287614,0.0071337579617834395
0.4496810573417549,0.1155205453346083,0.507124843724591,0.6125229186047546,0.8790975113200994,0.0071337579617834395
0.4155781946996042,0.12038155512594673,0.35061308306431327,0.6096784919435567,0.8996688986196194,0.0071337579617834395
0.42895378093057046,0.11803624813198418,0.4759215174527847,0.5564291645918835,0.9048082621108658,0.0071337579617834395
0.4155781946996042,0.12038155512594673,0.35061308306431327,0.6096784919435567,0.8996688986196194,0.0071337579617834395
0.44206302218845406,0.11755568398518085,0.3822044118733021,0.6236402332897594,0.9520862340780383,0.0071337579617834395
0.4404233880488498,0.11508656094632694,0.5264868518655679,0.6102039233553972,0.918945123676427,0.0071337579617834395
0.42164278752458517,0.11815865833983655,0.4624580997802732,0.6170513688651756,0.9487950539879818,0.0071337579617834395
0.4046577863324085,0.11906694986644224,0.31734350706117487,0.6106280365579071,0.9202954551625214,0.0071337579617834395
0.235047351036819,0.11451208728653528,0.49198194652458105,0.6196052509962234,1.0,0.0071337579617834395
0.4750520072699984,0.11857460192150202,0.3810195759847538,0.5970814116652937,0.9145864437678649,0.0071337579617834395
0.31903883869143174,0.11634728936424697,0.501826803350542,0.620440652845303,1.0,0.0071337579617834395
0.37017642418217317,0.11025461339860648,0.3980719070103302,0.6081809373398184,0.9807525962711311,0.0071337579617834395
0.4170706492257418,0.11290779393320663,0.4228703797682203,0.5970267908910183,0.9491049771495593,0.0071337579617834395
0.4727871740550879,0.11278221754059226,0.38025302596725336,0.577118893448093,0.9734178678294453,0.0071337579617834395
0.4761254283618481,0.1182524068286228,0.3790155557518593,0.6602920366848514,0.9491002745618978,0.0071337579617834395
0.47930395927255,0.1120897763184073,0.43206780196605316,0.6576601191134861,0.9571582115242893,0.0071337579617834395
0.32321906686432994,0.22190827551026415,0.4490568975410021,0.685123746696743,0.9281290681508332,0.0071337579617834395
0.40359580565039993,0.13875487515492027,0.47113365505332,0.690956661522069,0.9656603679372421,0.0071337579617834395
0.3997787781180535,0.08600866138995687,0.39506322495032453,0.6459493386075741,1.0,0.0071337579617834395
0.32321906686432994,0.22190827551026415,0.4490568975410021,0.685123746696743,0.9281290681508332,0.0071337579617834395
0.595969141103352,0.10187350057599204,0.3599500144856038,0.5977336090881797,0.9619323261504857,0.0071337579617834395
0.5137088163136416,0.09939461599075806,0.39920313491925147,0.6322060880943245,0.994605719491724,0.0071337579617834395
0.409599111543257,0.09996997662815704,0.3834768125037934,0.7144612254862017,0.9688027340845444,0.0071337579617834395
0.44512267553337037,0.10464381045614302,0.4062657929158219,0.6294836290792487,0.9655282444546286,0.0071337579617834395
